productid	date	discountprice
22082	2006-11-22	125.89
22083	2005-01-04	305.66
22085	2003-04-19	261.58
22085	2009-06-26	256.11
22087	2001-02-16	196.43
22087	2004-10-11	256.86
22087	2007-03-12	241.10
22088	2005-01-14	302.61
22089	2002-09-09	135.34
22090	2001-10-16	271.19
22090	2006-05-25	196.75
22090	2010-03-16	272.91
22090	2011-04-22	211.24
22091	2012-03-16	59.30
22094	2002-10-12	334.67
22094	2004-09-23	346.12
22094	2008-05-21	346.12
22094	2012-06-26	346.12
22095	2008-08-17	159.62
22095	2010-08-13	155.50
22096	2005-09-12	219.24
22096	2007-01-14	212.73
22096	2009-03-29	154.57
22097	2004-02-22	216.31
22098	2008-04-22	237.76
22099	2004-03-30	21.21
22099	2006-07-09	21.21
22099	2008-01-05	21.21
22100	2001-03-05	242.44
22100	2011-01-21	218.87
22101	2001-07-22	273.26
22101	2005-04-20	264.06
22101	2006-01-24	285.68
22101	2010-08-10	236.83
22103	2000-05-02	251.81
22104	2006-06-14	109.63
22105	2001-05-18	176.38
22105	2001-09-20	152.32
22105	2007-09-09	128.39
22106	2001-09-26	264.30
22107	2001-04-17	58.62
22107	2003-06-17	66.03
22108	2002-01-07	37.81
22108	2002-03-26	47.56
22108	2004-06-23	42.42
22108	2005-11-06	47.56
22108	2009-09-10	37.95
22110	2003-08-12	54.01
22110	2006-04-23	56.48
22110	2007-05-11	60.42
22111	2003-10-30	34.86
22111	2009-02-09	18.32
22111	2011-12-20	39.98
22112	2005-09-08	125.07
22113	2000-04-20	330.41
22114	2002-04-27	59.61
22115	2005-05-01	157.44
22117	2000-06-16	183.12
22117	2003-08-17	231.85
22117	2004-10-20	196.94
22117	2008-03-13	205.87
22117	2011-09-16	190.43
22118	2000-07-05	164.12
22118	2006-09-05	191.72
22118	2007-11-02	197.53
22119	2002-07-13	238.63
22119	2010-11-05	159.52
22119	2012-05-24	200.92
22120	2006-09-20	73.89
22121	2000-09-04	314.63
22121	2008-10-12	307.10
22121	2012-05-03	247.15
22122	2002-03-30	228.79
22122	2010-02-02	259.21
22122	2011-10-19	155.41
22123	2008-07-20	100.61
22124	2011-12-24	70.98
22125	2004-12-17	308.94
22125	2008-06-18	308.94
22126	2001-04-16	292.73
22126	2010-03-25	292.73
22128	2000-05-10	204.45
22128	2006-12-11	264.01
22128	2007-04-14	231.19
22128	2012-03-08	272.62
22129	2000-11-11	69.03
22129	2011-07-15	115.68
22130	2000-01-20	473.70
22130	2011-08-07	473.70
22131	2001-01-12	316.86
22132	2007-02-26	52.99
22132	2010-10-25	47.88
22133	2006-11-29	14.05
22133	2009-11-26	16.77
22134	2001-05-04	471.20
22135	2000-03-24	186.49
22135	2011-02-27	212.95
22137	2002-03-17	363.78
22137	2006-08-24	369.08
22137	2009-06-20	369.08
22137	2010-10-29	350.12
22139	2003-01-20	291.10
22139	2004-06-03	291.10
22139	2006-12-14	267.34
22139	2008-03-28	238.16
22139	2012-05-19	257.44
22140	2009-09-08	350.29
22140	2010-03-31	481.87
22140	2011-05-02	372.23
22141	2003-09-01	171.83
22141	2005-01-04	118.52
22142	2008-02-13	113.28
22144	2005-05-17	19.63
22145	2000-07-10	56.63
22145	2004-09-04	106.74
22146	2006-11-30	117.33
22147	2004-09-09	375.83
22148	2000-01-22	67.53
22148	2008-12-03	123.03
22148	2009-06-27	140.33
22149	2001-11-17	34.34
22149	2005-09-22	34.34
22149	2010-09-04	34.34
22150	2003-09-05	228.54
22151	2009-04-20	81.51
22151	2010-03-02	80.93
22153	2005-09-10	305.50
22153	2011-11-29	199.01
22154	2006-08-04	317.63
22154	2010-04-06	290.33
22155	2000-03-17	25.47
22155	2006-10-10	21.96
22156	2007-07-15	177.72
22156	2007-12-07	158.32
22156	2010-06-11	224.99
22157	2001-03-01	383.26
22157	2002-07-11	355.26
22157	2005-09-19	326.62
22159	2004-11-07	303.20
22159	2006-04-07	254.11
22160	2004-12-31	15.33
22160	2007-12-01	19.86
22160	2007-12-07	22.90
22161	2000-07-26	418.13
22161	2001-03-22	418.13
22161	2007-11-07	398.53
22161	2012-01-17	418.13
22162	2003-03-18	119.88
22162	2012-02-03	181.02
22163	2005-03-01	238.94
22163	2009-09-07	248.28
22164	2003-01-08	131.11
22166	2008-08-26	29.65
22167	2004-05-21	95.40
22167	2012-01-16	77.52
22168	2002-01-07	377.10
22168	2002-09-21	425.59
22168	2006-01-06	425.59
22169	2000-07-11	271.10
22169	2011-12-29	251.76
22170	2001-03-18	118.28
22170	2008-06-13	141.85
22170	2012-04-02	121.90
22171	2003-10-31	136.92
22171	2005-08-21	100.48
22172	2002-11-14	138.68
22172	2007-08-04	136.05
22172	2009-10-16	136.90
22173	2012-04-14	29.97
22174	2003-09-12	137.20
22175	2002-08-25	80.90
22175	2003-01-15	120.62
22175	2003-09-20	60.07
22176	2000-09-27	136.58
22176	2004-02-14	146.27
22176	2006-09-18	88.39
22176	2006-12-15	91.60
22177	2005-05-05	39.15
22177	2008-06-11	39.15
22177	2012-01-23	39.15
22178	2003-02-08	88.45
22178	2009-09-14	54.52
22179	2003-04-20	120.62
22179	2006-04-25	199.85
22180	2002-09-28	407.71
22180	2010-07-12	385.68
22180	2010-08-13	407.71
22181	2000-02-01	411.90
22181	2000-02-22	411.90
22181	2005-06-27	411.90
22181	2007-01-12	411.90
22183	2004-06-07	251.98
22183	2007-05-18	250.91
22183	2009-02-15	225.69
22184	2000-02-11	341.62
22184	2001-07-26	341.62
22185	2001-11-02	257.07
22185	2002-11-23	218.75
22186	2000-03-20	82.18
22186	2007-10-27	189.29
22186	2011-07-10	127.45
22186	2011-08-25	160.62
22187	2003-05-08	80.10
22187	2010-09-24	79.53
22188	2001-08-07	83.36
22188	2007-12-16	83.25
22188	2010-02-04	90.27
22189	2005-01-13	390.73
22189	2006-07-20	325.84
22189	2009-06-12	433.13
22189	2012-02-14	417.60
22189	2012-02-15	443.51
22189	2012-02-26	443.51
22191	2005-02-06	90.24
22191	2011-07-22	76.85
22193	2003-05-27	476.90
22193	2007-09-30	476.31
22194	2004-05-24	130.18
22194	2012-04-18	125.53
22195	2001-11-19	21.54
22195	2004-11-07	23.59
22195	2004-12-26	15.13
22195	2008-07-09	17.25
22195	2012-03-31	27.99
22195	2012-06-20	24.69
22196	2001-09-19	45.76
22197	2000-07-19	262.43
22197	2001-11-16	342.56
22197	2006-04-05	301.18
22198	2010-12-04	121.33
22200	2000-03-06	92.64
22200	2003-08-09	109.81
22200	2006-12-27	102.30
22200	2009-01-16	116.85
22201	2000-12-19	225.77
22202	2003-04-09	217.40
22202	2006-08-02	255.26
22203	2009-07-15	13.12
22203	2012-01-29	15.65
22203	2012-02-26	11.76
22205	2002-01-04	351.15
22205	2012-03-06	355.06
22206	2001-07-08	122.28
22206	2004-02-20	113.75
22207	2000-08-15	176.02
22207	2010-10-21	205.92
22207	2010-12-05	190.30
22208	2004-11-15	5.85
22209	2007-01-22	173.65
22209	2009-07-10	146.07
22209	2011-08-17	160.87
22210	2000-12-26	253.09
22210	2001-03-18	284.81
22210	2005-11-24	245.11
22210	2012-03-13	284.81
22211	2002-06-14	271.59
22212	2003-03-04	268.89
22212	2010-03-27	237.28
22213	2003-09-07	219.35
22213	2006-03-12	148.34
22213	2009-02-13	158.84
22213	2009-05-23	221.16
22214	2005-09-28	321.22
22214	2011-10-18	313.54
22215	2006-11-25	146.69
22216	2007-06-10	352.52
22216	2007-06-26	320.97
22216	2009-03-10	395.44
22217	2007-08-22	22.50
22218	2001-06-27	110.07
22218	2004-04-21	134.32
22218	2009-03-05	232.05
22218	2009-12-23	172.74
22219	2002-03-30	86.18
22219	2006-06-29	70.80
22219	2006-07-21	93.15
22220	2001-08-02	70.21
22220	2009-05-07	67.01
22220	2012-01-10	70.21
22221	2000-05-17	308.10
22222	2003-02-27	40.85
22222	2003-04-29	36.39
22223	2003-05-07	477.08
22223	2005-02-20	477.08
22224	2003-04-21	100.74
22224	2004-05-31	178.55
22224	2007-12-12	137.68
22224	2010-01-06	150.94
22225	2008-12-21	119.64
22225	2010-05-27	120.95
22225	2011-05-26	115.11
22227	2003-04-11	185.77
22227	2003-07-16	128.25
22228	2000-07-29	256.20
22228	2008-07-08	259.10
22229	2010-05-11	276.44
22230	2006-10-31	186.83
22230	2008-03-05	179.00
22230	2012-06-10	157.43
22231	2002-02-05	135.02
22231	2010-02-15	134.90
22232	2001-02-21	27.64
22232	2006-03-06	28.70
22232	2006-09-21	30.16
22233	2001-04-16	111.08
22235	2005-03-02	61.75
22235	2007-05-05	72.84
22235	2012-03-29	74.85
22236	2003-10-25	435.64
22237	2004-12-23	436.21
22237	2009-12-01	457.38
22238	2009-12-27	225.11
22239	2005-05-04	219.31
22240	2006-12-02	98.78
22242	2001-11-05	102.17
22242	2001-12-03	124.86
22242	2002-08-03	124.56
22242	2005-08-07	102.49
22243	2000-05-28	409.36
22243	2011-06-14	409.36
22244	2001-11-17	72.90
22244	2004-09-08	55.09
22244	2004-09-12	32.56
22245	2004-09-22	147.35
22245	2004-10-01	209.85
22245	2006-12-14	213.72
22246	2003-01-03	327.34
22246	2011-04-11	327.34
22248	2000-03-24	67.32
22248	2004-07-02	67.32
22248	2009-06-06	67.32
22249	2009-08-01	13.26
22249	2010-08-10	17.39
22249	2011-12-05	10.90
22251	2002-06-12	13.37
22251	2009-04-13	13.37
22252	2006-08-22	292.89
22252	2007-12-10	392.39
22252	2010-02-03	260.97
22253	2001-04-19	329.50
22253	2005-02-15	361.34
22253	2007-03-10	393.66
22255	2000-11-30	115.66
22255	2003-07-14	57.01
22257	2004-10-13	244.50
22258	2002-10-17	244.90
22258	2004-03-09	209.09
22258	2008-02-09	257.69
22258	2010-02-01	257.69
22259	2003-03-01	99.39
22260	2001-03-09	258.62
22260	2003-01-18	258.62
22260	2003-06-04	258.62
22260	2004-01-23	238.26
22260	2011-11-18	258.62
22262	2004-07-31	148.46
22262	2010-04-18	148.09
22262	2010-10-24	135.44
22263	2007-06-22	211.73
22263	2007-09-03	211.73
22265	2003-05-20	299.43
22267	2005-11-17	107.36
22268	2009-11-23	63.66
22268	2012-02-12	68.86
22269	2000-07-04	185.65
22269	2004-11-11	198.38
22270	2001-04-14	89.19
22271	2003-11-14	409.66
22272	2010-06-13	47.59
22273	2008-10-21	106.97
22274	2002-07-14	176.99
22275	2009-09-22	21.21
22276	2003-02-11	235.16
22276	2004-06-20	227.35
22277	2007-03-12	85.53
22278	2005-10-28	198.68
22279	2006-07-08	12.51
22280	2007-12-23	191.86
22280	2008-06-27	159.83
22280	2008-12-14	170.40
22280	2011-04-05	219.03
22280	2012-02-10	229.83
22281	2004-09-21	327.97
22281	2006-01-27	327.97
22282	2010-04-25	194.08
22283	2000-12-31	61.94
22284	2001-09-07	63.62
22285	2010-08-05	174.44
22286	2006-02-21	111.33
22286	2007-07-03	168.94
22286	2008-06-30	125.82
22286	2009-06-05	148.28
22287	2005-09-09	69.90
22287	2005-11-21	86.57
22287	2010-11-08	104.71
22288	2001-06-26	141.63
22288	2002-04-10	138.90
22288	2007-07-07	162.70
22289	2005-05-03	172.10
22289	2008-03-16	128.40
22290	2000-11-22	289.21
22290	2001-12-21	310.52
22290	2004-04-11	268.63
22290	2009-01-18	305.91
22291	2003-05-16	418.38
22291	2004-09-22	472.36
22291	2005-01-20	405.43
22291	2006-09-07	407.37
22291	2006-09-16	451.70
22291	2011-03-24	493.50
22292	2000-06-25	104.34
22292	2004-02-01	71.50
22292	2004-04-12	131.09
22292	2004-09-23	67.57
22292	2006-06-14	107.88
22292	2008-04-27	116.63
22292	2010-07-06	116.11
22293	2003-04-29	273.38
22293	2003-06-02	288.76
22293	2008-01-01	269.88
22294	2000-05-27	106.90
22294	2006-12-21	105.31
22294	2011-07-29	106.90
22295	2011-10-18	428.34
22296	2001-01-23	168.06
22297	2000-03-15	177.21
22297	2010-12-11	189.79
22298	2000-02-02	70.45
22298	2009-07-15	77.39
22299	2001-09-27	158.02
22299	2008-02-08	169.65
22299	2008-07-23	172.00
22300	2001-08-06	15.10
22300	2004-06-15	17.23
22301	2000-06-08	166.27
22301	2004-03-07	166.27
22301	2008-11-28	146.77
22302	2000-05-15	257.77
22302	2002-07-05	301.98
22303	2007-11-03	140.16
22303	2008-10-22	180.25
22304	2001-08-30	358.26
22304	2001-09-26	397.77
22304	2005-10-16	392.72
22306	2002-07-17	342.92
22307	2004-08-21	206.09
22308	2005-04-02	307.07
22308	2012-05-24	322.51
22310	2003-04-04	18.75
22312	2006-06-02	145.78
22313	2006-08-03	132.11
22313	2011-01-23	143.69
22314	2008-02-03	289.11
22315	2000-11-17	336.28
22315	2001-04-21	342.07
22315	2007-01-14	283.01
22315	2007-05-25	400.33
22316	2002-06-11	336.11
22316	2008-11-20	336.99
22317	2005-04-14	192.65
22318	2000-12-23	30.75
22318	2008-02-09	38.11
22318	2010-09-21	28.58
22319	2007-01-23	321.91
22319	2009-06-06	321.91
22320	2000-02-20	34.93
22320	2001-07-03	28.43
22320	2004-10-04	36.46
22321	2005-08-10	49.35
22322	2000-07-17	464.58
22322	2002-12-08	464.58
22322	2004-09-23	464.58
22323	2000-04-12	124.31
22325	2002-10-04	138.94
22325	2007-03-13	139.12
22325	2010-12-20	133.32
22326	2008-11-08	165.53
22326	2011-08-30	157.34
22327	2001-08-19	233.70
22327	2002-05-23	198.08
22327	2005-08-27	220.02
22327	2010-09-26	233.70
22328	2002-07-06	0.30
22328	2004-09-02	0.27
22328	2010-01-27	0.55
22329	2005-10-25	319.92
22329	2006-02-21	302.61
22330	2001-12-24	85.14
22331	2001-05-15	305.91
22332	2006-10-22	172.48
22332	2012-02-05	218.99
22333	2000-11-05	65.36
22333	2006-05-11	81.27
22333	2012-02-16	51.15
22334	2011-11-10	456.08
22335	2000-07-22	115.52
22335	2003-06-26	107.11
22336	2001-02-10	26.98
22336	2007-07-15	26.98
22337	2004-10-31	36.50
22337	2004-11-14	47.19
22337	2004-12-02	49.81
22337	2008-09-08	30.84
22338	2001-03-13	238.78
22339	2007-08-05	193.27
22340	2005-02-09	131.34
22340	2009-04-22	147.65
22341	2012-03-20	57.97
22342	2001-02-09	180.33
22342	2004-08-20	180.33
22342	2011-06-12	180.33
22343	2000-05-20	107.04
22343	2002-01-22	135.74
22343	2011-04-08	164.72
22344	2003-11-01	198.76
22344	2004-03-16	217.65
22344	2008-10-24	200.00
22344	2010-05-21	191.52
22344	2010-09-24	202.09
22345	2000-02-01	401.46
22345	2004-06-17	401.46
22345	2004-11-01	354.53
22347	2009-09-16	483.07
22348	2009-08-11	136.38
22348	2010-10-08	265.41
22349	2003-12-04	86.77
22350	2002-11-09	64.72
22350	2005-07-25	54.33
22351	2000-03-08	276.36
22353	2006-09-12	64.19
22353	2007-05-21	70.47
22354	2006-10-05	151.11
22354	2012-02-11	172.08
22354	2012-02-17	172.08
22355	2000-03-12	442.64
22355	2009-04-25	442.64
22356	2005-09-28	134.39
22356	2011-07-01	120.51
22357	2002-09-05	171.09
22357	2007-02-25	171.09
22357	2011-03-16	171.09
22358	2000-08-14	10.37
22358	2006-07-31	5.35
22358	2008-02-17	12.67
22358	2011-04-26	10.39
22358	2011-05-13	9.43
22359	2001-04-02	92.71
22362	2000-11-26	245.44
22362	2008-03-20	181.33
22363	2004-12-07	151.24
22363	2011-09-24	141.01
22365	2003-07-30	228.53
22365	2005-07-06	222.55
22365	2006-07-12	228.53
22366	2006-09-04	251.94
22366	2009-02-22	199.77
22367	2010-04-11	21.31
22368	2002-10-25	130.15
22368	2007-01-15	138.36
22369	2009-01-21	211.57
22370	2004-02-08	287.29
22371	2001-09-16	264.06
22371	2010-10-10	264.06
22372	2011-01-29	53.34
22373	2000-12-09	28.87
22373	2001-08-06	28.15
22373	2009-08-09	31.17
22374	2003-10-22	54.94
22374	2012-05-06	58.47
22375	2001-08-01	376.63
22375	2005-03-05	443.35
22376	2005-11-30	276.46
22376	2007-09-16	245.78
22377	2005-01-29	149.29
22377	2009-10-16	121.61
22378	2002-06-23	172.15
22378	2002-07-18	120.59
22380	2010-02-10	327.83
22381	2004-05-07	164.95
22381	2004-07-03	139.81
22382	2009-09-15	182.33
22382	2012-04-25	250.61
22384	2001-06-09	354.07
22384	2004-09-08	327.56
22384	2010-01-01	312.03
22385	2000-11-10	222.23
22387	2001-06-06	114.14
22387	2003-04-01	116.53
22387	2005-05-16	116.85
22388	2011-08-05	432.31
22389	2003-09-15	35.99
22390	2008-12-31	430.96
22391	2007-02-21	350.89
22391	2007-05-11	350.89
22392	2001-04-13	38.01
22392	2006-01-13	40.64
22392	2006-11-13	33.06
22392	2009-05-27	30.53
22393	2007-10-12	50.68
22393	2009-09-13	51.52
22394	2005-08-24	247.12
22395	2000-03-30	3.17
22395	2012-05-07	4.28
22396	2012-03-06	208.97
22397	2001-04-04	164.73
22398	2001-04-03	46.04
22398	2007-07-13	46.04
22398	2012-05-11	46.04
22399	2004-08-08	170.18
22400	2008-07-28	7.38
22401	2001-03-18	168.72
22402	2008-07-22	148.89
22402	2009-03-05	197.93
22402	2010-01-23	152.49
22402	2012-05-16	190.06
22403	2000-10-13	139.77
22403	2010-02-25	167.40
22404	2007-01-11	252.14
22404	2008-04-22	226.88
22405	2000-04-19	325.39
22405	2009-03-05	325.39
22405	2011-07-04	301.19
22406	2007-02-25	271.34
22406	2007-07-23	240.12
22406	2008-03-13	290.84
22407	2010-05-27	75.26
22408	2010-06-28	335.51
22409	2010-06-25	196.98
22410	2000-04-05	26.32
22410	2004-08-21	37.00
22410	2006-01-10	31.73
22410	2012-02-10	26.41
22411	2004-07-25	19.94
22412	2002-04-23	431.01
22412	2003-02-11	444.40
22412	2004-01-14	444.40
22414	2010-10-23	285.94
22415	2010-09-09	67.92
22416	2000-07-18	144.26
22416	2009-03-17	183.87
22416	2010-07-07	111.20
22417	2011-07-15	105.90
22418	2006-08-26	64.73
22419	2001-03-08	17.01
22419	2001-03-22	12.19
22419	2009-10-28	12.46
22420	2001-03-04	116.68
22420	2010-12-05	98.49
22421	2009-10-11	199.35
22422	2006-07-04	94.79
22423	2000-11-13	132.33
22423	2001-03-28	141.69
22424	2006-11-03	118.49
22424	2007-10-15	71.46
22425	2005-12-16	41.39
22426	2002-07-15	41.05
22426	2011-04-13	57.17
22427	2002-01-10	4.06
22427	2003-04-11	9.98
22427	2004-02-22	9.35
22427	2005-08-11	5.16
22427	2008-11-03	11.25
22427	2012-01-09	4.02
22428	2001-02-25	215.25
22428	2009-10-25	225.79
22428	2012-02-23	211.53
22429	2004-09-22	30.28
22430	2005-06-02	176.02
22430	2009-04-14	176.02
22431	2000-05-18	166.55
22431	2004-12-26	129.87
22432	2001-09-13	64.13
22432	2004-03-26	69.50
22432	2006-07-24	59.48
22432	2008-03-14	82.64
22432	2012-06-07	94.46
22433	2002-01-09	29.00
22433	2002-04-18	29.69
22433	2003-08-21	28.50
22433	2007-04-03	20.53
22434	2000-06-12	275.01
22434	2002-05-25	234.92
22434	2005-04-18	260.35
22434	2007-02-23	196.59
22435	2008-07-24	15.74
22436	2006-05-20	53.11
22436	2009-07-12	116.49
22437	2002-07-01	478.10
22437	2003-12-05	478.10
22437	2006-12-04	478.10
22437	2010-04-20	478.10
22437	2012-02-19	478.10
22438	2004-08-24	24.44
22439	2006-01-24	59.33
22439	2010-02-12	46.59
22440	2011-08-10	219.87
22441	2002-05-05	222.44
22441	2007-06-14	232.23
22442	2011-01-30	109.56
22444	2003-07-16	322.97
22445	2002-09-30	200.96
22446	2011-04-06	243.37
22446	2011-08-19	237.35
22447	2001-10-03	360.45
22447	2002-03-04	386.74
22447	2010-01-21	343.78
22447	2010-04-14	343.99
22448	2004-07-12	209.26
22448	2008-10-20	209.26
22448	2009-02-08	209.26
22449	2006-03-12	104.74
22449	2007-09-15	194.46
22449	2009-09-18	155.21
22450	2002-05-24	17.65
22450	2006-06-09	21.13
22450	2012-02-18	19.45
22450	2012-03-31	19.65
22451	2003-12-08	117.59
22451	2004-11-30	75.91
22451	2008-03-25	146.27
22451	2009-09-03	75.76
22453	2006-07-13	25.49
22453	2011-07-21	25.49
22454	2005-05-26	373.93
22454	2006-08-15	385.36
22454	2007-02-25	406.30
22454	2011-04-07	403.86
22455	2009-01-27	364.49
22455	2009-08-11	364.49
22456	2010-09-14	87.97
22457	2005-11-17	35.73
22457	2007-06-15	39.97
22457	2010-03-17	42.61
22458	2003-09-01	380.88
22458	2008-01-24	329.99
22459	2003-10-18	133.86
22459	2005-10-01	118.04
22459	2010-02-16	105.37
22460	2000-02-25	44.99
22460	2007-01-18	60.65
22460	2007-03-07	56.02
22460	2011-07-27	56.04
22460	2011-11-19	70.06
22461	2005-09-11	285.28
22461	2011-08-13	285.28
22462	2010-04-08	154.89
22463	2000-03-14	405.89
22463	2002-02-14	374.27
22463	2003-04-14	405.89
22463	2005-04-04	405.89
22463	2009-03-08	405.89
22464	2000-07-17	48.70
22465	2005-04-09	360.34
22465	2011-12-06	360.34
22467	2004-02-12	360.74
22467	2004-06-01	389.46
22467	2009-09-14	378.45
22470	2008-11-09	345.90
22470	2010-01-08	347.03
22470	2011-05-03	373.20
22470	2011-10-12	356.57
22471	2000-04-17	471.93
22471	2009-07-23	471.93
22471	2011-07-27	471.93
22471	2012-05-13	471.93
22472	2001-04-05	352.63
22472	2002-03-22	311.98
22472	2006-06-20	277.70
22472	2007-02-01	228.26
22474	2000-05-24	106.29
22474	2004-10-26	108.45
22475	2001-08-06	367.24
22475	2004-06-10	233.01
22476	2001-12-29	32.56
22476	2004-01-29	39.18
22476	2004-03-26	34.67
22476	2011-05-13	30.18
22477	2002-05-03	385.48
22477	2011-02-19	341.11
22478	2003-03-23	105.06
22478	2008-09-18	110.49
22479	2000-09-06	358.60
22479	2002-04-04	358.60
22480	2000-09-29	75.58
22481	2001-10-24	177.33
22481	2004-10-25	181.24
22481	2005-05-24	230.70
22481	2009-09-23	243.72
22482	2001-08-02	310.59
22482	2008-08-11	310.59
22484	2004-09-12	14.68
22484	2007-04-04	7.53
22484	2009-02-10	12.49
22484	2009-08-02	15.05
22484	2010-04-02	12.98
22485	2002-05-12	400.08
22485	2003-12-08	400.08
22485	2006-02-01	400.08
22485	2009-06-07	400.08
22486	2004-11-29	13.63
22486	2009-07-21	19.16
22487	2008-11-04	77.21
22488	2001-05-10	86.34
22488	2011-01-06	108.89
22489	2009-02-14	188.73
22489	2011-05-13	181.08
22490	2004-07-22	238.67
22490	2010-11-13	289.82
22491	2009-03-10	361.90
22492	2009-05-29	486.20
22494	2000-01-02	363.35
22495	2001-05-14	29.44
22495	2002-01-27	24.63
22495	2002-07-15	21.05
22496	2000-03-16	93.79
22496	2002-01-16	93.79
22496	2011-03-08	93.79
22496	2011-08-13	93.79
22497	2002-06-02	180.48
22497	2008-02-11	233.12
22498	2000-03-07	60.80
22498	2011-10-03	46.72
22499	2005-12-20	88.31
22499	2011-01-22	76.44
22501	2005-04-14	2.14
22503	2002-01-10	129.33
22503	2003-11-24	128.64
22503	2010-03-21	136.65
22503	2010-11-26	178.76
22504	2002-01-24	200.43
22505	2000-02-08	52.10
22505	2001-12-11	45.49
22505	2005-07-20	54.56
22505	2008-12-23	66.23
22507	2008-07-20	124.63
22508	2003-06-16	243.82
22508	2004-03-15	251.34
22509	2001-07-06	422.39
22510	2000-03-11	251.31
22510	2002-05-03	205.50
22510	2007-05-19	218.38
22511	2002-08-27	322.80
22511	2009-11-21	322.80
22512	2005-05-12	279.95
22512	2006-08-27	286.51
22512	2009-10-01	269.53
22512	2011-11-29	284.22
22514	2004-12-24	79.57
22515	2010-03-23	268.74
22517	2009-03-17	159.76
22517	2009-09-03	154.33
22517	2010-11-21	184.68
22518	2002-02-26	255.64
22518	2010-10-08	306.40
22518	2011-09-21	262.28
22520	2010-06-07	68.12
22521	2000-08-21	102.33
22521	2005-10-09	121.45
22522	2004-06-16	233.55
22522	2010-12-10	241.25
22522	2012-06-11	223.60
22523	2006-11-15	394.41
22524	2001-07-07	38.76
22524	2002-02-13	32.84
22524	2003-02-11	46.01
22525	2010-05-07	38.30
22526	2002-08-02	346.04
22526	2005-10-24	346.55
22526	2007-06-17	343.40
22526	2009-10-01	326.11
22526	2010-07-23	249.09
22527	2006-01-01	64.14
22528	2012-03-06	12.24
22530	2002-02-06	161.12
22531	2000-09-19	152.69
22531	2004-09-20	223.19
22531	2006-10-28	198.25
22532	2004-08-31	224.58
22532	2008-03-10	224.58
22532	2012-02-04	224.58
22533	2002-05-18	44.22
22534	2001-08-25	318.70
22535	2001-08-16	102.88
22535	2002-06-29	115.96
22535	2003-07-07	99.33
22535	2005-03-22	120.55
22535	2008-04-15	85.10
22536	2002-03-01	91.42
22538	2008-07-28	1.56
22539	2008-01-07	297.53
22540	2008-04-28	34.01
22540	2011-04-07	36.48
22541	2003-06-09	428.84
22542	2011-10-14	191.18
22542	2012-02-08	191.18
22543	2001-10-09	128.91
22543	2002-05-06	107.37
22543	2002-11-29	76.93
22544	2003-08-28	78.26
22544	2003-10-15	73.43
22544	2010-10-11	77.03
22545	2008-06-24	317.32
22545	2011-10-16	388.98
22546	2000-08-11	19.06
22546	2006-02-25	17.26
