productid	name	retailprice
18875	Tupbanax	69.89
18876	Frosipazz	321.97
18877	Growerexicator	208.72
18878	Happickin	65.48
18879	Parpebimentor	35.51
18880	Pardimor	252.69
18881	Thrukilexazz	37.27
18882	Hapsapexex	405.06
18883	Supglibplazz	324.73
18884	Qwirobedar	299.60
18885	Rejubicator	62.20
18886	Upnipefar	450.17
18887	Inwerpentor	15.68
18888	Doppickommistor	397.47
18889	Winbanewistor	238.00
18890	Parglibilistor	297.35
18891	Doppebefantor	296.45
18892	Klidudex	415.26
18893	Adcadex	448.81
18894	Inbanistor	284.86
18895	Winsipex	42.02
18896	Montinegistor	140.46
18897	Vardimover	73.90
18898	Tipnipegar	398.02
18899	Raperimor	72.51
18900	Barsipover	405.90
18901	Gromunor	248.17
18902	Untinan	6.38
18903	Surglibopin	265.50
18904	Upcadaquazz	361.90
18905	Rerobaquicator	116.28
18906	Upbanaquar	168.09
18907	Upquestin	368.90
18908	Supbanor	472.90
18909	Unvenilar	45.31
18910	Grosipedex	375.11
18911	Varhupanistor	52.45
18912	Cipsapefover	427.26
18913	Emtanepar	382.13
18914	Fronipopan	61.79
18915	Adsipexan	5.92
18916	Surrobex	492.45
18917	Tupwerex	331.41
18918	Lomnipexazz	63.94
18919	Parglibepistor	35.88
18920	Untinollower	383.83
18921	Untumentor	159.01
18922	Hapdudupor	441.99
18923	Endpickantor	23.76
18924	Rapvenazz	416.89
18925	Klijubazz	243.33
18926	Varpebicex	5.15
18927	Dopsaponor	270.48
18928	Barzapor	144.88
18929	Montumonan	487.54
18930	Thruglibaquex	429.42
18931	Doprobegover	249.07
18932	Varglibax	310.71
18933	Winwerpefistor	492.96
18934	Partinicator	129.61
18935	Surerommazz	5.52
18936	Klihupentor	31.89
18937	Thrubanedgin	140.56
18938	Varbanover	462.83
18939	Windimedower	184.32
18940	Hapsipar	394.11
18941	Barhupax	82.27
18942	Lommunefan	42.78
18943	Thrupebower	353.15
18944	Barwerimin	362.89
18945	Varfropepistor	245.90
18946	Surglibantor	369.19
18947	Qwihupommer	34.13
18948	Thruhupaquin	388.02
18949	Upnipex	279.94
18950	Inpickax	49.57
18951	Trududistor	309.05
18952	Trutumover	10.96
18953	Lomwerpover	363.14
18954	Thrubanover	188.69
18955	Rapfroponex	247.89
18956	Klipickamentor	306.18
18957	Barhupover	482.62
18958	Adwerex	348.61
18959	Trutanor	119.57
18960	Thrupebackentor	112.13
18961	Emfropentor	397.61
18962	Uptanommicator	225.03
18963	Gropebentor	485.36
18964	Lomtanefentor	115.89
18965	Grovenower	127.03
18966	Winerower	241.75
18967	Recadicator	434.30
18968	Monglibexar	253.52
18969	Winpickonentor	57.27
18970	Tupbanepor	474.03
18971	Qwipickilazz	352.89
18972	Rapwerex	368.58
18973	Unnipaquower	379.62
18974	Retanackazz	141.77
18975	Upfropantor	302.56
18976	Frotinistor	117.23
18977	Barvenopower	89.84
18978	Klicadamover	160.86
18979	Adpebedgentor	171.99
18980	Surdudantor	374.15
18981	Vardudewin	471.02
18982	Surcadower	382.46
18983	Zeewerar	364.94
18984	Emerover	438.97
18985	Emdimover	121.37
18986	Lomvenower	239.11
18987	Adtinar	447.57
18988	Qwiwerpin	305.28
18989	Trusipanicator	381.73
18990	Endzapazz	199.34
18991	Thrucadicover	49.27
18992	Truerover	291.95
18993	Endwerpewan	344.27
18994	Cipsapantor	73.19
18995	Winmunadicator	496.50
18996	Dopcadedgover	357.24
18997	Tuptaninin	57.42
18998	Unkilax	238.26
18999	Tupfropex	236.86
19000	Bartumentor	5.15
19001	Monhupimar	434.89
19002	Parsapepantor	280.60
19003	Varbanplin	331.75
19004	Grokilicax	305.90
19005	Tupkilplistor	196.68
19006	Frodimackazz	440.47
19007	Parmunopistor	131.35
19008	Tupkilentor	222.38
19009	Rapkilonar	386.13
19010	Haptanommistor	131.65
19011	Barcadollax	217.35
19012	Tupfropamantor	322.76
19013	Tipwerpopex	177.62
19014	Klinipex	245.42
19015	Kliwerpedgentor	141.10
19016	Frowericator	16.15
19017	Tuppebax	360.09
19018	Dopwerexicator	47.39
19019	Superax	494.52
19020	Klicadommantor	387.93
19021	Trukilin	294.18
19022	Refropan	130.02
19023	Monerefan	371.80
19024	Emdudefover	357.94
19025	Varpeban	425.76
19026	Rappebover	61.94
19027	Empebepazz	25.31
19028	Raptanin	307.42
19029	Endcadefistor	145.27
19030	Lombananentor	445.31
19031	Klikilover	60.82
19032	Parbaniman	351.58
19033	Adtinistor	424.00
19034	Infropax	167.84
19035	Pareropin	439.26
19036	Monrobor	191.42
19037	Emglibexantor	51.71
19038	Retanazz	60.03
19039	Fropickor	243.29
19040	Emsipex	180.90
19041	Supzapentor	108.76
19042	Varhupax	226.19
19043	Windimover	419.15
19044	Tiptinicazz	251.07
19045	Qwizapan	481.99
19046	Frotanistor	226.51
19047	Intinaquazz	115.33
19048	Tupnipamower	99.85
19049	Qwidimistor	432.09
19050	Zeetanin	481.35
19051	Upbanadantor	497.16
19052	Endrobollin	11.03
19053	Uncadadantor	243.74
19054	Adsipex	348.93
19055	Surzapackantor	210.97
19056	Frovenower	305.87
19057	Frodimplin	408.81
19058	Survenex	473.81
19059	Windimazz	380.14
19060	Surcadan	135.74
19061	Cipsapefex	416.16
19062	Tipnipexin	323.92
19063	Lomtanommover	78.11
19064	Tupsipentor	440.82
19065	Survenegan	71.84
19066	Suproban	365.77
19067	Grotanackistor	398.76
19068	Cipdiminex	10.78
19069	Winkilantor	306.16
19070	Tipbanupazz	449.68
19071	Thrujubackazz	464.44
19072	Hapbanower	301.05
19073	Trubanover	304.10
19074	Redudar	314.62
19075	Froglibupantor	280.17
19076	Qwirobewar	68.99
19077	Thrufropistor	210.87
19078	Adpebentor	121.73
19079	Adhupamover	375.95
19080	Klitanicor	200.25
19081	Mondimedin	446.60
19082	Monrobplover	425.46
19083	Haptanazz	375.34
19084	Parglibax	163.92
19085	Doproban	448.16
19086	Thrumunaquin	50.79
19087	Parmunex	108.84
19088	Fropickin	76.07
19089	Supvenistor	456.87
19090	Reweristor	134.40
19091	Updimommistor	282.61
19092	Barpickex	77.90
19093	Winnipadazz	179.89
19094	Varkilanistor	108.54
19095	Rapglibicar	264.74
19096	Refropepor	284.84
19097	Unhupicator	149.08
19098	Tuphupollover	478.33
19099	Intumicator	180.23
19100	Repebonistor	117.21
19101	Surweramor	327.76
19102	Emhupegicator	105.56
19103	Trutinewor	293.69
19104	Monrobin	482.40
19105	Parmunantor	17.91
19106	Qwikilin	197.10
19107	Tupfropegor	206.92
19108	Qwitanistor	429.12
19109	Surpebonin	69.77
19110	Lomtanaquicator	142.98
19111	Winzapistor	95.99
19112	Emvenackicator	288.08
19113	Adhupazz	98.86
19114	Grosapilax	180.90
19115	Klicadefar	189.14
19116	Qwivenedan	490.70
19117	Emwerex	448.59
19118	Rejubin	414.19
19119	Partanin	492.66
19120	Surjubantor	22.05
19121	Inzapin	257.94
19122	Supfropistor	323.69
19123	Supquestex	53.91
19124	Tupcadax	172.76
19125	Frobanar	168.07
19126	Truwerentor	387.54
19127	Surwerpackax	122.16
19128	Tuphupover	196.56
19129	Lommunentor	50.88
19130	Tipsaponex	495.33
19131	Supnipamower	419.91
19132	Redimax	232.55
19133	Surnipistor	441.49
19134	Endhupazz	259.74
19135	Tiptumupower	372.49
19136	Barcadax	342.04
19137	Raptinantor	132.77
19138	Endtinantor	392.93
19139	Inglibepicator	147.01
19140	Frodimistor	252.05
19141	Monjubilor	343.87
19142	Monrobower	179.71
19143	Dopdimommar	7.30
19144	Frotanan	314.88
19145	Emweran	39.40
19146	Suptanor	494.53
19147	Adtumin	479.04
19148	Grodudex	499.00
19149	Raptanadentor	419.40
19150	Indimex	274.04
19151	Hapsapepicator	336.25
19152	Sursapilin	234.89
19153	Survenedgistor	485.66
19154	Thruzapover	159.18
19155	Indimicator	359.28
19156	Supmunantor	5.07
19157	Frokilar	52.65
19158	Tuptinar	121.93
19159	Parmunicator	315.33
19160	Parwerponan	130.37
19161	Tuppickicover	75.94
19162	Parquestan	11.36
19163	Raphupantor	379.25
19164	Tipzapilax	74.44
19165	Zeefropazz	223.08
19166	Adhupepin	363.44
19167	Barpebax	346.59
19168	Tuppebower	339.13
19169	Uperantor	308.40
19170	Dopfropex	347.10
19171	Trurobistor	358.93
19172	Raptanicator	56.66
19173	Supkilommower	268.18
19174	Hapdudan	241.61
19175	Endjubefex	178.18
19176	Hapdudower	79.22
19177	Truglibefantor	317.39
19178	Rebanazz	239.02
19179	Suptumor	134.36
19180	Hapwerpentor	173.54
19181	Frojubazz	408.50
19182	Frocadadazz	123.17
19183	Upmunin	277.16
19184	Trupebin	276.84
19185	Qwihupicator	160.08
19186	Supdiman	186.02
19187	Klimunex	246.88
19188	Inwerplover	283.31
19189	Adtinanin	400.46
19190	Inkilopor	368.42
19191	Monsipegan	290.39
19192	Emkilantor	11.84
19193	Repickar	78.60
19194	Parrobantor	17.64
19195	Ciptumazz	177.11
19196	Bartumicator	333.51
19197	Surpebazz	300.47
19198	Truhupazz	432.86
19199	Zeefropax	92.81
19200	Unmunewicator	175.96
19201	Lomzapamentor	148.94
19202	Zeeglibistor	140.91
19203	Parpickar	191.59
19204	Endwerefentor	73.30
19205	Uppebistor	415.11
19206	Surtumar	280.59
19207	Upzapover	466.70
19208	Untanazz	245.06
19209	Suptumin	481.00
19210	Trupebor	281.05
19211	Monericover	187.67
19212	Uptinan	313.63
19213	Unerinicator	487.57
19214	Cipnipex	142.79
19215	Truhupopax	221.87
19216	Tupzapedgor	452.77
19217	Surtanonazz	234.20
19218	Tipwerpantor	103.41
19219	Rapjubar	414.36
19220	Surmunaquentor	38.06
19221	Tupsapor	117.56
19222	Thrusipackazz	64.28
19223	Unwerpicentor	438.67
19224	Barsipefan	439.98
19225	Tupmunicin	57.70
19226	Unwerinicator	348.09
19227	Frohupupex	478.06
19228	Grobanentor	251.55
19229	Lomtinantor	65.49
19230	Tipdudax	344.67
19231	Montanistor	278.76
19232	Lomtinover	384.54
19233	Thrukilover	147.22
19234	Dopglibax	458.40
19235	Barpickin	25.60
19236	Thrusapupor	268.59
19237	Lomcadover	431.57
19238	Tiprobar	204.86
19239	Monhuponistor	361.73
19240	Uppebex	379.49
19241	Barbanopax	219.31
19242	Dopdimex	2.83
19243	Inpebor	302.31
19244	Winquestex	120.40
19245	Zeetanplex	181.75
19246	Tipquestin	476.77
19247	Winjubin	24.27
19248	Supdudollex	435.81
19249	Trutinackin	295.77
19250	Grocadepistor	224.34
19251	Cippebollover	100.31
19252	Truvenex	198.06
19253	Frovenewor	19.50
19254	Lomkilower	55.75
19255	Suppebopan	59.40
19256	Klimunazz	85.66
19257	Supwerpazz	202.24
19258	Rejubonax	251.61
19259	Lomquestegover	16.60
19260	Endsipaquower	68.02
19261	Varjubex	302.53
19262	Rapfropower	216.16
19263	Adpickanan	180.56
19264	Redimommover	137.33
19265	Hapvenin	3.30
19266	Surhupar	303.14
19267	Tipdimor	167.41
19268	Adzapentor	30.17
19269	Upsapentor	118.18
19270	Retanedicator	453.28
19271	Tupcadax	22.20
19272	Parmunistor	30.34
19273	Varvenazz	241.69
19274	Thruquestegistor	35.87
19275	Gropickplistor	318.74
19276	Inwerpor	115.73
19277	Haperollin	261.97
19278	Klipebower	319.26
19279	Cipdimantor	259.23
19280	Surcador	80.93
19281	Truerin	324.82
19282	Adquestegax	43.25
19283	Tipfropamower	455.78
19284	Surpebower	341.15
19285	Grohupinar	245.36
19286	Gronipar	81.70
19287	Froquestover	366.04
19288	Thrumunicin	92.46
19289	Thrumunefar	400.00
19290	Inmunax	439.94
19291	Rapquestepex	67.34
19292	Surtumax	180.96
19293	Zeezapar	189.26
19294	Cipkilaquazz	294.71
19295	Kliwerpefazz	77.96
19296	Tipzapefistor	4.16
19297	Undudin	322.26
19298	Froeror	165.98
19299	Tipzapicazz	118.11
19300	Lomerimin	378.61
19301	Zeedimadantor	310.36
19302	Barwerpar	494.10
19303	Rerobistor	318.63
19304	Refropollar	342.49
19305	Adglibazz	203.14
19306	Hapglibentor	70.97
19307	Tupnipistor	456.37
19308	Hapquestar	483.63
19309	Frojubaquex	237.01
19310	Surtinicator	443.67
19311	Tupnipegar	323.69
19312	Unrobicator	382.98
19313	Endtumplantor	492.38
19314	Tuprobepex	435.67
19315	Unrobicator	243.20
19316	Winglibower	260.28
19317	Zeeeran	260.38
19318	Hapzapantor	339.41
19319	Tipnipefantor	391.97
19320	Emtanadower	421.59
19321	Remunentor	437.10
19322	Zeemunamin	75.95
19323	Emglibadax	130.17
19324	Lomzapentor	178.24
19325	Dopbanupicator	386.94
19326	Zeecadexin	341.24
19327	Tuppebicator	341.08
19328	Updudupar	446.98
19329	Froerilar	457.91
19330	Barquestonax	315.58
19331	Undudin	293.47
19332	Thruerefover	96.99
19333	Frosipover	202.16
19334	Happickax	380.62
19335	Klifropor	270.57
19336	Rekilar	330.72
19337	Frobaninazz	224.62
19338	Groquestower	114.29
19339	Trusipollin	139.01
19340	Varsapex	175.39
19341	Tippeban	125.33
19342	Tipnipazz	382.41
19343	Adfropor	355.45
19344	Tupsipistor	456.33
19345	Tipdimonover	117.25
19346	Zeedimazz	184.37
19347	Emvenefover	188.58
19348	Dopwerentor	253.59
19349	Qwiglibicax	52.51
19350	Klipeban	317.67
19351	Endtumax	243.78
19352	Zeeglibplover	482.85
19353	Grofropover	274.01
19354	Embanonantor	196.51
19355	Doppebexazz	441.51
19356	Kliglibefar	235.41
19357	Supvenower	364.93
19358	Unrobicator	141.39
19359	Trududor	455.55
19360	Ciptumex	361.90
19361	Emwerpower	229.89
19362	Endsapower	10.39
19363	Inpebepower	26.72
19364	Dopbanantor	421.43
19365	Adglibover	151.19
19366	Emtinaquazz	227.70
19367	Ciphupar	181.82
19368	Innipegor	112.76
19369	Endglibower	166.09
19370	Adzapantor	412.48
19371	Endpickupover	36.66
19372	Adzapax	147.09
19373	Lomrobicator	201.40
19374	Trusaponan	217.58
19375	Lomerackantor	297.26
19376	Rehupedgantor	55.70
19377	Varerexicator	220.49
19378	Surnipar	173.84
19379	Tipnipommantor	61.99
19380	Zeevenower	203.57
19381	Thrufropex	153.66
19382	Hapsipaquentor	88.49
19383	Advenanantor	395.47
19384	Emhupicator	141.24
19385	Endsapax	72.81
19386	Supbanefower	310.62
19387	Dopkilamover	322.98
19388	Cipmunedicator	6.64
19389	Klisipistor	439.11
19390	Grodimollower	36.16
19391	Uptinistor	465.79
19392	Adwerpor	84.24
19393	Endvenentor	158.74
19394	Cipvenor	277.11
19395	Infropor	445.50
19396	Parnipower	115.94
19397	Cipcadommer	356.69
19398	Trudimadax	434.03
19399	Surdimanan	306.14
19400	Emglibicor	389.55
19401	Winnipewin	3.54
19402	Groglibantor	76.82
19403	Raptinimicator	88.50
19404	Inzapin	140.03
19405	Zeefropar	282.01
19406	Endbanefantor	97.69
19407	Dopwerewazz	282.45
19408	Fropebover	57.43
19409	Unpebedgower	399.25
19410	Barsapex	386.81
19411	Endbanedgan	15.92
19412	Tuppickewex	192.09
19413	Surdudopor	80.39
19414	Tipwerpackover	252.98
19415	Unzapicator	209.25
19416	Frodimedgax	142.40
19417	Endnipin	114.92
19418	Montumax	385.48
19419	Qwiquestan	349.62
19420	Tippickupin	340.58
19421	Qwitumazz	404.72
19422	Varfropommentor	176.18
19423	Endmunackar	173.66
19424	Survenistor	130.93
19425	Windimefower	446.69
19426	Hapnipedin	452.43
19427	Grodudefower	488.35
19428	Suppickopan	424.29
19429	Froglibplicator	272.08
19430	Hapfropan	182.32
19431	Emtumewicator	199.01
19432	Trucadilazz	286.47
19433	Hapnipin	367.70
19434	Qwijubower	172.44
19435	Upnipantor	201.03
19436	Klidimor	77.84
19437	Supwerpefex	499.99
19438	Barpickicower	256.44
19439	Zeefroponover	359.23
19440	Empickadower	475.11
19441	Tuppebantor	29.17
19442	Hapquestefin	266.55
19443	Surhupamower	107.39
19444	Grodimex	53.29
19445	Hapfropentor	21.24
19446	Supsipackex	274.71
19447	Klisipimar	4.84
19448	Varsapupan	405.75
19449	Tipdudower	68.86
19450	Adglibaquantor	304.10
19451	Varpickantor	2.02
19452	Grodimazz	471.21
19453	Zeefropower	85.41
19454	Cipfropewover	465.56
19455	Lomrobonantor	484.83
19456	Qwiglibor	327.36
19457	Cipsapanan	403.16
19458	Emdudex	457.57
19459	Upquestollazz	193.35
19460	Emwerpor	329.58
19461	Endmunower	109.34
19462	Rapcadopantor	358.16
19463	Haphupexantor	285.35
19464	Unhupor	217.93
19465	Rapdudex	188.81
19466	Tupquestax	229.46
19467	Ciptinantor	324.38
19468	Surnipistor	407.95
19469	Varkilex	52.96
19470	Zeeglibantor	132.40
19471	Suprobinazz	142.42
19472	Varfropinar	358.49
19473	Cipquestanantor	27.25
19474	Varcadommistor	374.51
19475	Wincadover	312.41
19476	Barkilex	139.17
19477	Rapniponex	69.79
19478	Ciptinupantor	121.37
19479	Dopjuban	110.70
19480	Happickepan	172.98
19481	Retanan	448.59
19482	Monnipedgantor	83.60
19483	Varquestentor	356.42
19484	Thrutinin	467.98
19485	Adwerexor	181.30
19486	Haptanicistor	227.80
19487	Varrobar	202.06
19488	Qwivenopin	402.14
19489	Vardimower	187.61
19490	Cipquestackentor	373.66
19491	Surtanommistor	174.68
19492	Tupnipadan	43.42
19493	Varglibower	64.09
19494	Klizapicicator	30.65
19495	Supwerpefex	366.77
19496	Parweristor	171.00
19497	Zeewerplar	481.19
19498	Thrusapackor	389.46
19499	Trutinan	364.49
19500	Qwisipex	291.78
19501	Winfropexicator	450.32
19502	Klicadantor	96.89
19503	Rapglibin	353.80
19504	Qwifropan	436.46
19505	Endzapicator	162.68
19506	Unglibedgor	143.53
19507	Winhupantor	444.96
19508	Haptinantor	210.90
19509	Winjubicower	154.15
19510	Upweristor	346.66
19511	Redudex	258.57
19512	Klipickicator	282.79
19513	Cipsipex	347.87
19514	Truzapar	21.36
19515	Varquestantor	381.00
19516	Reericor	26.75
19517	Rapweradistor	2.74
19518	Trubanamax	317.37
19519	Pardudex	37.63
19520	Tipdudar	461.01
19521	Partinomman	28.40
19522	Monvenax	422.24
19523	Thruzapewantor	221.34
19524	Klijubantor	179.29
19525	Endtinentor	457.72
19526	Unbanin	100.00
19527	Tupdudinazz	295.40
19528	Lommunan	496.60
19529	Cipvenistor	8.73
19530	Upmunommower	142.41
19531	Frovenedentor	157.98
19532	Emquestollover	180.33
19533	Fropebar	256.88
19534	Adsapin	318.91
19535	Tipdimepicator	222.66
19536	Upglibedazz	352.70
19537	Thrunipackover	229.80
19538	Winquestax	419.97
19539	Endpickentor	306.30
19540	Uptinistor	38.77
19541	Upjubover	282.83
19542	Uncadin	491.16
19543	Raptanommentor	248.99
19544	Thrujubentor	340.95
19545	Winhupinin	116.09
19546	Rerobonex	391.89
19547	Inwerpax	195.55
19548	Qwiniponazz	43.73
19549	Tupfropepantor	149.65
19550	Lomdimaquor	341.03
19551	Surerexazz	169.26
19552	Varpebepar	164.82
19553	Dopbanistor	352.83
19554	Qwipebicator	403.48
19555	Hapkilupover	264.38
19556	Emdudefower	29.09
19557	Tupquestover	375.54
19558	Adzapax	175.51
19559	Winzapan	478.74
19560	Trujubar	63.69
19561	Qwitinover	348.14
19562	Tiperor	448.37
19563	Surerentor	203.17
19564	Frotumantor	12.74
19565	Ciprobommantor	189.68
19566	Klizapover	79.24
19567	Empickistor	26.91
19568	Truglibax	29.96
19569	Montinewover	298.71
19570	Trurobistor	29.30
19571	Advenicover	296.95
19572	Trududicator	82.77
19573	Hapbanaquor	12.08
19574	Tuptumonantor	498.86
19575	Varrobazz	179.18
19576	Uphupicator	37.24
19577	Lomtinefin	174.24
19578	Reerimistor	380.39
19579	Tippickopistor	64.20
19580	Adtinor	66.83
19581	Resipicator	404.45
19582	Tuptanower	252.67
19583	Upmunax	347.94
19584	Tipbanegar	167.70
19585	Monbanimex	473.15
19586	Monsipadover	493.16
19587	Barfropegar	327.51
19588	Wineran	353.41
19589	Adtanin	55.53
19590	Surdimicar	194.57
19591	Barzapan	477.16
19592	Thruhupollantor	55.29
19593	Rerobommin	441.23
19594	Lomwerpantor	243.61
19595	Tipweran	190.64
19596	Qwieristor	334.46
19597	Growerpegazz	288.99
19598	Parpickicator	237.25
19599	Ciphupicator	152.28
19600	Tupcadackar	37.85
19601	Barfropilor	365.98
19602	Tupzapegar	166.59
19603	Froweronentor	245.02
19604	Qwivenistor	121.36
19605	Parbanentor	45.08
19606	Dopsapefover	87.49
19607	Qwiwerpan	153.74
19608	Adnipistor	353.97
19609	Dopmunistor	225.30
19610	Lompickan	228.14
19611	Parerower	354.84
19612	Endmunistor	495.15
19613	Varfropopantor	112.31
19614	Varkilar	412.91
19615	Thrutuman	159.23
19616	Adtumex	96.47
19617	Adjubopicator	101.42
19618	Klinipax	36.47
19619	Innipopistor	39.59
19620	Barzapedower	196.51
19621	Dopfropex	251.73
19622	Rebanepin	173.50
19623	Winzaponazz	474.43
19624	Haphupegover	105.14
19625	Varsipover	52.14
19626	Frosipex	242.66
19627	Grosapantor	141.55
19628	Parrobantor	268.46
19629	Barerex	309.22
19630	Raptanollazz	344.71
19631	Barerepax	248.25
19632	Thrudimedistor	436.99
19633	Thrurobedantor	229.11
19634	Parrobin	27.35
19635	Thrujubex	200.85
19636	Frojubinor	238.86
19637	Trueraquazz	8.65
19638	Tuperover	227.59
19639	Refropepar	123.62
19640	Rapdudicator	386.66
19641	Tupsipamicator	340.42
19642	Upjubantor	473.54
19643	Endtanicator	129.11
19644	Zeebanamax	327.39
19645	Endpickantor	339.73
19646	Dopdimaquantor	482.01
19647	Dopsipadan	442.98
19648	Monjubedower	29.32
19649	Tipdudackan	85.38
19650	Trutumor	95.17
19651	Zeeglibepover	234.04
19652	Emtanamor	253.52
19653	Frodimefax	198.66
19654	Adweror	455.76
19655	Frodudistor	286.12
19656	Monerar	193.48
19657	Adhupegistor	192.16
19658	Dopdudan	140.88
19659	Unjubanentor	70.22
19660	Embanicin	302.42
19661	Suprobadex	445.94
19662	Montanicax	385.28
19663	Survenackar	45.74
19664	Supzapantor	380.59
19665	Vartumower	479.89
19666	Upfropar	417.85
19667	Intumantor	267.04
19668	Inpickewistor	85.96
19669	Zeecadazz	213.06
19670	Tipwerackantor	420.37
19671	Zeedudedgower	88.81
19672	Frobanor	373.84
19673	Uptanar	412.84
19674	Reweregentor	152.93
19675	Endroban	356.09
19676	Surnipin	278.18
19677	Vardudar	45.40
19678	Varwerax	148.04
19679	Barnipegower	265.41
19680	Endsapepentor	70.13
19681	Partumicator	299.67
19682	Repickamin	113.22
19683	Supcadex	184.08
19684	Lomzapefazz	215.05
19685	Zeezapover	111.67
19686	Truwerpex	494.73
19687	Thruzapicator	239.33
19688	Wincador	273.35
19689	Endvenower	241.22
19690	Pardimentor	8.37
19691	Inweregicator	47.71
19692	Qwiquestover	367.77
19693	Suppebedgax	158.36
19694	Rapweregan	321.20
19695	Barsipin	440.72
19696	Retanador	455.14
19697	Doprobover	428.80
19698	Adkilax	248.52
19699	Surglibegex	347.49
19700	Wineraquistor	421.88
19701	Grocadplantor	215.97
19702	Klitinower	358.03
19703	Hapdimommin	316.26
19704	Fronipadower	165.01
19705	Rapkiledgex	7.36
19706	Thruzapewover	360.20
19707	Tippickedax	340.68
19708	Uneran	46.74
19709	Winjubamistor	100.67
19710	Trucadex	8.94
19711	Qwidimistor	149.08
19712	Winkilor	45.12
19713	Inkilover	375.48
19714	Supkilower	1.09
19715	Truwerpin	3.75
19716	Lomweregor	333.72
19717	Cippickicator	202.20
19718	Tippickaquistor	330.69
19719	Klisipax	269.92
19720	Qwidudor	485.16
19721	Raptinefax	179.52
19722	Wincadonar	493.69
19723	Frotumin	344.74
19724	Varmunedgower	205.69
19725	Cipcadewex	373.66
19726	Cipdimax	221.04
19727	Adweraquar	216.47
19728	Froglibepentor	92.64
19729	Zeequestentor	212.20
19730	Frokilin	400.95
19731	Raptinex	349.38
19732	Tupwerpador	296.88
19733	Barzapar	300.55
19734	Trududex	343.52
19735	Haptumantor	354.16
19736	Hapnipplower	441.65
19737	Raphupistor	296.96
19738	Renipegistor	20.07
19739	Adnipor	208.69
19740	Emkilan	251.47
19741	Renipan	155.05
