date_ad	campaign
2004-06-11	Turn your dream into reality.
2004-06-28	Turn your dream into reality.
2004-07-06	Turn your dream into reality.
2004-07-07	Turn your dream into reality.
2004-07-08	Turn your dream into reality.
2004-07-11	Turn your dream into reality.
2004-07-12	Turn your dream into reality.
2004-07-19	Turn your dream into reality.
2004-07-28	Turn your dream into reality.
2004-08-04	Turn your dream into reality.
2004-08-05	Turn your dream into reality.
2004-08-06	Turn your dream into reality.
2004-08-29	Turn your dream into reality.
2004-08-31	Turn your dream into reality.
2004-09-05	Turn your dream into reality.
2004-09-19	Turn your dream into reality.
2004-10-01	Turn your dream into reality.
2004-10-20	Turn your dream into reality.
2004-11-07	Turn your dream into reality.
2004-11-17	Turn your dream into reality.
2004-12-03	Turn your dream into reality.
2004-12-09	Turn your dream into reality.
2005-01-14	Turn your dream into reality.
2005-01-25	Turn your dream into reality.
2005-02-09	Turn your dream into reality.
2005-02-14	Turn your dream into reality.
2005-03-11	Turn your dream into reality.
2005-03-19	Turn your dream into reality.
2005-03-27	Turn your dream into reality.
2005-05-21	Turn your dream into reality.
2005-06-02	Turn your dream into reality.
2005-06-13	Turn your dream into reality.
2005-06-16	Turn your dream into reality.
2005-06-17	Turn your dream into reality.
2005-06-24	Turn your dream into reality.
2005-06-26	Turn your dream into reality.
2005-06-30	Turn your dream into reality.
2005-07-04	Turn your dream into reality.
2005-07-16	Turn your dream into reality.
2005-07-22	Turn your dream into reality.
2005-07-24	Turn your dream into reality.
2005-07-25	Turn your dream into reality.
2005-08-09	Turn your dream into reality.
2005-08-12	Turn your dream into reality.
2005-08-24	Turn your dream into reality.
2005-09-01	Turn your dream into reality.
2005-09-06	Turn your dream into reality.
2005-09-10	Turn your dream into reality.
2005-09-15	Turn your dream into reality.
2005-09-25	Turn your dream into reality.
2005-10-06	Turn your dream into reality.
2005-10-12	Turn your dream into reality.
2005-10-15	Turn your dream into reality.
2005-10-29	Turn your dream into reality.
2005-11-01	Turn your dream into reality.
2005-11-13	Turn your dream into reality.
2005-11-28	Turn your dream into reality.
2005-12-10	Turn your dream into reality.
2005-12-25	Turn your dream into reality.
2005-12-27	Turn your dream into reality.
2006-01-01	Turn your dream into reality.
2006-01-14	Turn your dream into reality.
2006-02-02	Turn your dream into reality.
2006-02-13	Turn your dream into reality.
2006-02-21	Turn your dream into reality.
2006-03-18	Turn your dream into reality.
2006-03-28	Turn your dream into reality.
2006-04-12	Turn your dream into reality.
2006-04-13	Turn your dream into reality.
2006-04-16	Turn your dream into reality.
2006-04-22	Turn your dream into reality.
2006-06-08	Turn your dream into reality.
2006-06-23	Turn your dream into reality.
2006-06-24	Turn your dream into reality.
2006-07-06	Turn your dream into reality.
2006-07-23	Turn your dream into reality.
2006-07-26	Turn your dream into reality.
2006-07-27	Turn your dream into reality.
2006-08-05	Turn your dream into reality.
2006-08-16	Turn your dream into reality.
2006-08-18	Turn your dream into reality.
2006-08-19	Turn your dream into reality.
2006-08-22	Turn your dream into reality.
2006-09-05	Turn your dream into reality.
2006-09-06	Turn your dream into reality.
2006-09-07	Turn your dream into reality.
2006-09-13	Turn your dream into reality.
2006-09-15	Turn your dream into reality.
2006-09-17	Turn your dream into reality.
2006-10-07	Turn your dream into reality.
2006-10-19	Turn your dream into reality.
2006-11-12	Turn your dream into reality.
2006-11-21	Turn your dream into reality.
2006-12-01	Turn your dream into reality.
2006-12-09	Turn your dream into reality.
2006-12-17	Turn your dream into reality.
2006-12-20	Turn your dream into reality.
2006-12-21	Turn your dream into reality.
2006-12-27	Turn your dream into reality.
2006-12-29	Turn your dream into reality.
2007-01-06	Turn your dream into reality.
2007-01-12	Turn your dream into reality.
2007-01-17	Turn your dream into reality.
2007-01-18	Turn your dream into reality.
2007-01-22	Turn your dream into reality.
2007-01-29	Turn your dream into reality.
2007-02-08	Turn your dream into reality.
2007-02-19	Turn your dream into reality.
2007-03-03	Turn your dream into reality.
2007-03-06	Turn your dream into reality.
2007-03-07	Turn your dream into reality.
2007-03-08	Turn your dream into reality.
2007-03-16	Turn your dream into reality.
2007-03-22	Turn your dream into reality.
2007-03-24	Turn your dream into reality.
2007-03-30	Turn your dream into reality.
2007-04-05	Turn your dream into reality.
2007-04-30	Turn your dream into reality.
2007-05-03	Turn your dream into reality.
2007-05-12	Turn your dream into reality.
2007-05-16	Turn your dream into reality.
2007-05-17	Turn your dream into reality.
2007-05-30	Turn your dream into reality.
2007-06-05	Turn your dream into reality.
2007-06-07	Turn your dream into reality.
2007-07-03	Turn your dream into reality.
2007-07-07	Turn your dream into reality.
2007-07-11	Turn your dream into reality.
2007-07-12	Turn your dream into reality.
2007-07-24	Turn your dream into reality.
2007-09-16	Turn your dream into reality.
2007-09-19	Turn your dream into reality.
2007-09-20	Turn your dream into reality.
2007-09-21	Turn your dream into reality.
2007-09-24	Turn your dream into reality.
2007-09-25	Turn your dream into reality.
2007-10-01	Turn your dream into reality.
2007-10-20	Turn your dream into reality.
2007-10-30	Turn your dream into reality.
2007-11-03	Turn your dream into reality.
2007-11-12	Turn your dream into reality.
2007-11-21	Turn your dream into reality.
2007-11-23	Turn your dream into reality.
2007-12-22	Turn your dream into reality.
2008-01-07	Turn your dream into reality.
2008-01-14	Turn your dream into reality.
2008-02-23	Turn your dream into reality.
2008-02-26	Turn your dream into reality.
2008-03-11	Turn your dream into reality.
2008-03-22	Turn your dream into reality.
2008-04-16	Turn your dream into reality.
2008-04-24	Turn your dream into reality.
2008-04-30	Turn your dream into reality.
2008-05-01	Turn your dream into reality.
2008-05-02	Turn your dream into reality.
2008-05-03	Turn your dream into reality.
2008-05-12	Turn your dream into reality.
2008-05-25	Turn your dream into reality.
2008-05-27	Turn your dream into reality.
2008-06-01	Turn your dream into reality.
2008-07-02	Turn your dream into reality.
2008-07-04	Turn your dream into reality.
2008-07-05	Turn your dream into reality.
2008-07-18	Turn your dream into reality.
2008-08-07	Turn your dream into reality.
2008-08-31	Turn your dream into reality.
2008-09-26	Turn your dream into reality.
2008-10-05	Turn your dream into reality.
2008-10-08	Turn your dream into reality.
2008-10-27	Turn your dream into reality.
2008-10-28	Turn your dream into reality.
2008-10-31	Turn your dream into reality.
2008-11-03	Turn your dream into reality.
2008-12-11	Turn your dream into reality.
2008-12-31	Turn your dream into reality.
2009-02-18	Turn your dream into reality.
2009-02-19	Turn your dream into reality.
2009-02-27	Turn your dream into reality.
2009-03-01	Turn your dream into reality.
2009-03-05	Turn your dream into reality.
2009-03-06	Turn your dream into reality.
2009-03-08	Turn your dream into reality.
2009-03-15	Turn your dream into reality.
2009-03-18	Turn your dream into reality.
2009-03-31	Turn your dream into reality.
2009-04-13	Turn your dream into reality.
2009-04-24	Turn your dream into reality.
2009-05-04	Turn your dream into reality.
2009-05-06	Turn your dream into reality.
2009-05-18	Turn your dream into reality.
2009-05-20	Turn your dream into reality.
2009-06-17	Turn your dream into reality.
2009-06-22	Turn your dream into reality.
2009-07-06	Turn your dream into reality.
2009-07-18	Turn your dream into reality.
